path,porosity,dir,tau,t,dimx,dimy,dimz,solver
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section006',	0.403428,	X_NEG,	1.54992,	18.6394,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section006',	0.403428,	Y_NEG,	1.54039,	16.9594,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section006',	0.403428,	Z_NEG,	1.72901,	12.7461,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section007',	0.405431,	X_NEG,	1.61736,	12.4045,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section007',	0.405431,	Y_NEG,	1.58106,	17.7833,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section007',	0.405431,	Z_NEG,	1.71492,	14.5251,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section008',	0.383958,	X_NEG,	1.64156,	20.6396,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section008',	0.383958,	Y_NEG,	1.6396,	19.3002,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section008',	0.383958,	Z_NEG,	1.7758,	12.5236,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section009',	0.382139,	X_NEG,	1.62109,	18.7053,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section009',	0.382139,	Y_NEG,	1.62832,	17.8185,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_4bar_section009',	0.382139,	Z_NEG,	1.77184,	12.0483,	296,	296,	170,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section001',	0.56916,	X_NEG,	1.35269,	13.4628,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section001',	0.56916,	Y_NEG,	1.33776,	14.5126,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section001',	0.56916,	Z_NEG,	1.34548,	9.41437,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section002',	0.588815,	X_NEG,	1.32838,	16.2585,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section002',	0.588815,	Y_NEG,	1.32129,	14.5826,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section002',	0.588815,	Z_NEG,	1.3232,	9.64079,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section003',	0.544683,	X_NEG,	1.39075,	12.728,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section003',	0.544683,	Y_NEG,	1.38656,	14.6838,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section003',	0.544683,	Z_NEG,	1.36455,	9.3197,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section004',	0.555277,	X_NEG,	1.38324,	16.1871,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section004',	0.555277,	Y_NEG,	1.37599,	14.0878,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section004',	0.555277,	Z_NEG,	1.34889,	9.63922,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section005',	0.558893,	X_NEG,	1.37484,	14.0176,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section005',	0.558893,	Y_NEG,	1.35989,	11.5354,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section005',	0.558893,	Z_NEG,	1.3582,	9.42093,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section006',	0.542751,	X_NEG,	1.38615,	14.2553,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section006',	0.542751,	Y_NEG,	1.39291,	13.6708,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section006',	0.542751,	Z_NEG,	1.35645,	8.81747,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section007',	0.556011,	X_NEG,	1.38219,	12.8412,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section007',	0.556011,	Y_NEG,	1.38248,	14.3518,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section007',	0.556011,	Z_NEG,	1.36163,	8.96024,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section008',	0.543606,	X_NEG,	1.41303,	11.7887,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section008',	0.543606,	Y_NEG,	1.38795,	14.667,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section008',	0.543606,	Z_NEG,	1.37328,	10.0734,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section009',	0.577241,	X_NEG,	1.37875,	14.2266,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section009',	0.577241,	Y_NEG,	1.34262,	12.2393,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL48_NMC4_UC_section009',	0.577241,	Z_NEG,	1.33239,	8.42526,	296,	296,	140,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section001',	0.528823,	X_NEG,	1.40057,	24.8206,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section001',	0.528823,	Y_NEG,	1.40637,	21.0073,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section001',	0.528823,	Z_NEG,	1.41509,	18.9551,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section002',	0.500008,	X_NEG,	1.42329,	22.2046,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section002',	0.500008,	Y_NEG,	1.43172,	22.6031,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section002',	0.500008,	Z_NEG,	1.43919,	21.6789,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section003',	0.503477,	X_NEG,	1.41703,	16.6671,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section003',	0.503477,	Y_NEG,	1.42443,	23.6118,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section003',	0.503477,	Z_NEG,	1.43952,	17.0641,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section004',	0.511619,	X_NEG,	1.43565,	20.0132,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section004',	0.511619,	Y_NEG,	1.41659,	21.9145,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section004',	0.511619,	Z_NEG,	1.41746,	20.6125,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section005',	0.51512,	X_NEG,	1.43707,	21.4121,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section005',	0.51512,	Y_NEG,	1.42072,	19.9968,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section005',	0.51512,	Z_NEG,	1.41918,	20.7598,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section006',	0.511195,	X_NEG,	1.43361,	23.5513,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section006',	0.511195,	Y_NEG,	1.42265,	26.5238,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section006',	0.511195,	Z_NEG,	1.41454,	20.932,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section007',	0.493955,	X_NEG,	1.49504,	22.1956,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section007',	0.493955,	Y_NEG,	1.46578,	20.128,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section007',	0.493955,	Z_NEG,	1.45769,	21.5338,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section008',	0.52803,	X_NEG,	1.42845,	23.6142,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section008',	0.52803,	Y_NEG,	1.40707,	25.6412,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section008',	0.52803,	Z_NEG,	1.43471,	18.9465,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section009',	0.506595,	X_NEG,	1.42669,	19.2982,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section009',	0.506595,	Y_NEG,	1.41577,	19.6521,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_1c5bar_section009',	0.506595,	Z_NEG,	1.44614,	18.3299,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section001',	0.484168,	X_NEG,	1.42483,	16.7744,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section001',	0.484168,	Y_NEG,	1.44301,	21.2926,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section001',	0.484168,	Z_NEG,	1.46876,	16.7445,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section002',	0.484983,	X_NEG,	1.42784,	18.4241,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section002',	0.484983,	Y_NEG,	1.4405,	20.1189,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section002',	0.484983,	Z_NEG,	1.49988,	15.9276,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section003',	0.45911,	X_NEG,	1.44463,	20.2328,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section003',	0.45911,	Y_NEG,	1.47561,	27.15,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section003',	0.45911,	Z_NEG,	1.50132,	21.3348,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section004',	0.480896,	X_NEG,	1.44851,	21.5924,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section004',	0.480896,	Y_NEG,	1.42998,	14.813,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section004',	0.480896,	Z_NEG,	1.50024,	18.7901,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section005',	0.476232,	X_NEG,	1.44459,	17.1519,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section005',	0.476232,	Y_NEG,	1.44973,	17.0847,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section005',	0.476232,	Z_NEG,	1.50318,	18.0841,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section006',	0.476187,	X_NEG,	1.43975,	17.605,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section006',	0.476187,	Y_NEG,	1.46053,	20.5097,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section006',	0.476187,	Z_NEG,	1.48019,	18.5718,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section007',	0.478272,	X_NEG,	1.47502,	21.733,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section007',	0.478272,	Y_NEG,	1.44476,	21.8222,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section007',	0.478272,	Z_NEG,	1.49844,	16.9016,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section008',	0.476948,	X_NEG,	1.45535,	17.8202,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section008',	0.476948,	Y_NEG,	1.4631,	15.9256,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section008',	0.476948,	Z_NEG,	1.48473,	18.6748,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section009',	0.491825,	X_NEG,	1.45079,	20.779,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section009',	0.491825,	Y_NEG,	1.44803,	21.8277,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_3bar_section009',	0.491825,	Z_NEG,	1.47991,	16.4025,	296,	296,	220,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section001',	0.401405,	X_NEG,	1.61057,	20.0217,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section001',	0.401405,	Y_NEG,	1.56158,	17.9567,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section001',	0.401405,	Z_NEG,	1.69448,	14.0447,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section002',	0.385117,	X_NEG,	1.58691,	22.6286,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section002',	0.385117,	Y_NEG,	1.61961,	21.0516,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section002',	0.385117,	Z_NEG,	1.71722,	17.5948,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section003',	0.408853,	X_NEG,	1.53519,	20.2953,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section003',	0.408853,	Y_NEG,	1.57056,	20.1731,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section003',	0.408853,	Z_NEG,	1.66256,	18.3532,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section004',	0.397429,	X_NEG,	1.61186,	16.6583,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section004',	0.397429,	Y_NEG,	1.59069,	19.1501,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section004',	0.397429,	Z_NEG,	1.74158,	14.2362,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section005',	0.381346,	X_NEG,	1.62916,	21.8716,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section005',	0.381346,	Y_NEG,	1.60591,	16.8122,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section005',	0.381346,	Z_NEG,	1.70607,	16.3297,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section006',	0.421639,	X_NEG,	1.54637,	15.4741,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section006',	0.421639,	Y_NEG,	1.54733,	21.0729,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section006',	0.421639,	Z_NEG,	1.62403,	14.7656,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section007',	0.404958,	X_NEG,	1.57608,	20.2011,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section007',	0.404958,	Y_NEG,	1.56522,	20.685,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section007',	0.404958,	Z_NEG,	1.71238,	16.9274,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section008',	0.399239,	X_NEG,	1.59611,	18.1239,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section008',	0.399239,	Y_NEG,	1.60046,	19.143,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section008',	0.399239,	Z_NEG,	1.67433,	17.4179,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section009',	0.423809,	X_NEG,	1.557,	17.4935,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section009',	0.423809,	Y_NEG,	1.55713,	15.5282,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_4bar_section009',	0.423809,	Z_NEG,	1.63898,	16.298,	296,	296,	195,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section001',	0.492216,	X_POS,	1.43439,	22.7043,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section001',	0.492216,	Y_POS,	1.45926,	24.6235,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section001',	0.492216,	Z_POS,	1.45694,	17.3599,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section002',	0.514488,	X_POS,	1.41811,	20.0004,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section002',	0.514488,	Y_POS,	1.41472,	20.7969,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section002',	0.514488,	Z_POS,	1.42088,	12.4052,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section003',	0.500649,	X_POS,	1.45096,	22.7089,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section003',	0.500649,	Y_POS,	1.42996,	18.0562,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section003',	0.500649,	Z_POS,	1.44803,	17.303,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section004',	0.504568,	X_POS,	1.43555,	21.4158,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section004',	0.504568,	Y_POS,	1.40518,	22.4673,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section004',	0.504568,	Z_POS,	1.44379,	18.7737,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section005',	0.483143,	X_POS,	1.4776,	20.7657,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section005',	0.483143,	Y_POS,	1.44843,	20.6407,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section005',	0.483143,	Z_POS,	1.45912,	17.3777,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section006',	0.507411,	X_POS,	1.44817,	14.9542,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section006',	0.507411,	Y_POS,	1.41423,	24.6943,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section006',	0.507411,	Z_POS,	1.41932,	18.7405,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section007',	0.510073,	X_POS,	1.42593,	18.3974,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section007',	0.510073,	Y_POS,	1.42267,	22.1012,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section007',	0.510073,	Z_POS,	1.43773,	16.4524,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section008',	0.512127,	X_POS,	1.42747,	21.2679,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section008',	0.512127,	Y_POS,	1.40424,	20.8757,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section008',	0.512127,	Z_POS,	1.44062,	16.474,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section009',	0.506946,	X_POS,	1.45892,	24.8785,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section009',	0.506946,	Y_POS,	1.42229,	21.7636,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section009',	0.506946,	Z_POS,	1.43482,	17.4705,	296,	296,	210,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section001',	0.475272,	X_POS,	1.60362,	29.2884,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section001',	0.475272,	Y_POS,	1.50219,	28.1747,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section001',	0.475272,	Z_POS,	1.50242,	29.6777,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section002',	0.514392,	X_POS,	1.42645,	34.2877,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section002',	0.514392,	Y_POS,	1.49434,	32.7671,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section002',	0.514392,	Z_POS,	1.48057,	23.2421,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section003',	0.463204,	X_POS,	1.53046,	28.3208,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section003',	0.463204,	Y_POS,	1.53489,	21.912,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section003',	0.463204,	Z_POS,	1.51854,	25.833,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section004',	0.443143,	X_POS,	1.58732,	20.8851,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section004',	0.443143,	Y_POS,	1.54006,	28.024,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section004',	0.443143,	Z_POS,	1.55395,	21.7156,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section005',	0.465516,	X_POS,	1.52923,	29.239,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section005',	0.465516,	Y_POS,	1.51929,	25.3701,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section005',	0.465516,	Z_POS,	1.51953,	27.3016,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section006',	0.443538,	X_POS,	1.56444,	29.1338,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section006',	0.443538,	Y_POS,	1.51994,	22.2264,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section006',	0.443538,	Z_POS,	1.54868,	23.8098,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section007',	0.46997,	X_POS,	1.53537,	33.2159,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section007',	0.46997,	Y_POS,	1.51284,	34.2658,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section007',	0.46997,	Z_POS,	1.52217,	33.2247,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section008',	0.492567,	X_POS,	1.50248,	23.476,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section008',	0.492567,	Y_POS,	1.44441,	23.131,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section008',	0.492567,	Z_POS,	1.50939,	31.1803,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section009',	0.480305,	X_POS,	1.4877,	30.2531,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section009',	0.480305,	Y_POS,	1.47473,	35.6594,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section009',	0.480305,	Z_POS,	1.52252,	26.4646,	296,	296,	264,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section001',	0.396541,	X_POS,	1.58153,	31.2451,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section001',	0.396541,	Y_POS,	1.58163,	28.1595,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section001',	0.396541,	Z_POS,	1.60842,	24.3692,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section002',	0.430472,	X_POS,	1.49846,	27.0879,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section002',	0.430472,	Y_POS,	1.5369,	30.0585,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section002',	0.430472,	Z_POS,	1.57326,	22.827,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section003',	0.401889,	X_POS,	1.5444,	25.6631,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section003',	0.401889,	Y_POS,	1.5541,	32.8489,	296,	296,	260,	BICGSTABGPU
